transaction_id,customer_id,product_id,branch_id,rm_id,transaction_date,transaction_type,channel,amount_vnd
835,205,104,1,3,2025-11-06,Rut tiet kiem,Mobile Banking,144000000
1144,115,110,4,13,2026-06-11,Chi tieu the,Internet Banking,2300000
3443,352,106,10,35,2026-04-08,Phi banca,Internet Banking,2000000
4217,98,105,5,17,2026-07-15,Tra no vay,Internet Banking,51000000
4870,318,110,3,11,2026-05-15,Rut tiet kiem,ATM,290000000
598,386,109,8,28,2025-11-11,Giai ngan vay,Quay giao dich,1653000000
2897,249,106,9,30,2025-12-07,Rut tiet kiem,Quay giao dich,136000000
5844,378,104,12,42,2026-06-21,Gui tiet kiem,Quay giao dich,163000000
1409,281,108,5,16,2026-02-02,Rut tiet kiem,Mobile Banking,101000000
4763,322,107,9,31,2026-04-29,Chi tieu the,POS,5000000
5114,291,108,10,35,2026-02-17,Giai ngan vay,Quay giao dich,658000000
2743,325,108,7,24,2026-01-30,Gui tiet kiem,ATM,129000000
2001,128,104,12,41,2026-04-12,Rut tiet kiem,ATM,11000000
2052,136,105,5,15,2025-12-09,Chi tieu the,Quay giao dich,100000
3516,291,110,10,35,2026-06-13,Tra no vay,POS,75000000
2959,9,107,9,29,2025-07-23,Chi tieu the,Internet Banking,1700000
962,93,108,10,32,2025-07-08,Gui tiet kiem,Mobile Banking,219000000
256,63,105,11,39,2025-12-16,Tra no vay,POS,27000000
1529,26,109,2,6,2026-05-07,Gui tiet kiem,POS,128000000
5282,170,103,1,1,2025-08-18,Phi banca,Internet Banking,800000
4556,330,106,11,36,2025-10-08,Gui tiet kiem,Quay giao dich,186000000
5116,334,101,7,24,2025-08-09,Chi tieu the,Mobile Banking,3300000
5561,106,101,9,30,2026-05-31,Rut tiet kiem,Internet Banking,298000000
4430,132,104,3,9,2026-07-24,Giai ngan vay,Mobile Banking,998000000
1187,395,105,7,22,2026-07-06,Giai ngan vay,Internet Banking,723000000
1871,35,106,6,21,2026-03-26,Chi tieu the,Quay giao dich,4400000
4878,395,110,7,22,2025-12-30,Phi banca,POS,1200000
187,225,104,3,9,2025-07-11,Giai ngan vay,ATM,563000000
2439,165,104,7,25,2026-07-26,Tra no vay,Mobile Banking,80000000
3763,233,107,3,10,2026-05-06,Giai ngan vay,ATM,1287000000
2142,237,104,1,1,2026-05-12,Gui tiet kiem,ATM,102000000
3637,186,108,9,29,2026-05-13,Rut tiet kiem,Mobile Banking,251000000
3039,137,101,11,37,2025-08-19,Rut tiet kiem,Quay giao dich,87000000
5647,46,104,11,39,2026-05-13,Gui tiet kiem,Quay giao dich,96000000
1467,213,103,7,23,2026-02-04,Phi banca,Mobile Banking,1000000
4649,374,109,9,30,2025-11-21,Tra no vay,ATM,22000000
1338,97,104,4,14,2026-06-19,Gui tiet kiem,ATM,337000000
4285,221,103,2,6,2026-07-20,Chi tieu the,Mobile Banking,2000000
5867,114,107,9,31,2026-06-02,Rut tiet kiem,ATM,226000000
1513,368,103,4,13,2025-10-22,Rut tiet kiem,Mobile Banking,50000000
2090,84,102,12,42,2026-06-26,Chi tieu the,Quay giao dich,1900000
5299,284,107,12,42,2026-06-13,Giai ngan vay,Quay giao dich,1352000000
4102,286,104,5,17,2025-12-11,Phi banca,ATM,300000
4806,271,103,2,8,2026-03-16,Tra no vay,Quay giao dich,2000000
2308,367,102,11,38,2026-01-16,Giai ngan vay,Internet Banking,288000000
4954,369,103,10,33,2026-05-12,Gui tiet kiem,Mobile Banking,200000000
3973,,105,9,29,2026-06-17,Rut tiet kiem,POS,83000000
5700,290,109,10,33,2026-05-09,Gui tiet kiem,Quay giao dich,166000000
2162,352,103,10,35,2025-07-08,Giai ngan vay,Internet Banking,1609000000
1422,239,107,11,38,2026-05-31,Gui tiet kiem,ATM,311000000
434,96,110,11,37,2026-03-13,Phi banca,Mobile Banking,2000000
2010,372,103,7,25,2025-09-16,Giai ngan vay,POS,710000000
2309,92,108,8,27,2026-02-26,Chi tieu the,ATM,4900000
3624,296,108,7,25,2025-09-29,Tra no vay,ATM,64000000
3077,36,102,3,11,2025-07-29,Rut tiet kiem,ATM,64000000
3498,65,106,5,17,2026-06-28,Rut tiet kiem,POS,295000000
4080,133,109,9,30,2025-12-11,Chi tieu the,Mobile Banking,2900000
4312,272,107,2,8,2025-12-16,Rut tiet kiem,ATM,151000000
3066,278,105,10,32,2026-03-31,Chi tieu the,Quay giao dich,800000
19,320,107,1,4,2026-04-26,Gui tiet kiem,Quay giao dich,266000000
2762,179,108,3,10,2025-07-26,Phi banca,Mobile Banking,400000
3480,280,106,3,11,2026-06-29,Rut tiet kiem,Mobile Banking,248000000
700,347,107,7,24,2026-06-21,Chi tieu the,Mobile Banking,1800000
4930,260,103,3,10,2025-10-29,Phi banca,POS,700000
2269,89,101,5,16,2025-09-24,Giai ngan vay,Mobile Banking,365000000
2749,243,107,11,38,2026-07-11,Phi banca,Internet Banking,1600000
2331,24,107,11,38,2026-02-27,Chi tieu the,Mobile Banking,1100000
2421,145,105,1,3,2025-12-16,Chi tieu the,Mobile Banking,4100000
2406,336,107,4,14,2025-07-17,Tra no vay,Internet Banking,3000000
5731,,101,12,42,2026-03-21,Gui tiet kiem,Mobile Banking,-426000000
3586,263,104,12,40,2025-11-13,Phi banca,Mobile Banking,1800000
4381,303,110,10,34,2025-07-20,Gui tiet kiem,Mobile Banking,403000000
2153,164,109,11,39,2026-04-24,Rut tiet kiem,Quay giao dich,221000000
2532,341,102,2,8,2026-01-24,Chi tieu the,POS,1500000
1899,342,101,7,23,2026-01-03,Rut tiet kiem,POS,126000000
4231,83,106,8,27,2025-10-17,Rut tiet kiem,Quay giao dich,91000000
5923,245,101,3,10,2025-12-02,Rut tiet kiem,Internet Banking,218000000
1963,157,110,8,26,2025-09-01,Chi tieu the,ATM,1600000
4879,62,103,12,41,2025-12-14,Chi tieu the,Mobile Banking,2700000
688,141,108,12,40,2026-01-05,Gui tiet kiem,Quay giao dich,64000000
3358,5,101,10,32,2025-09-18,Phi banca,Mobile Banking,2000000
94,108,106,10,33,2025-10-17,Phi banca,ATM,800000
356,112,103,7,24,2025-12-31,Rut tiet kiem,Internet Banking,47000000
3864,211,106,9,31,2025-08-03,Gui tiet kiem,Quay giao dich,155000000
5685,,102,7,25,2026-04-14,Giai ngan vay,ATM,861000000
47,206,107,1,3,2026-02-19,Tra no vay,Internet Banking,54000000
536,268,104,5,15,2026-07-20,Chi tieu the,ATM,3500000
2007,204,107,2,7,2026-05-21,Rut tiet kiem,Mobile Banking,163000000
5446,355,103,1,1,2025-10-07,Rut tiet kiem,Internet Banking,258000000
5095,112,108,7,24,2025-08-10,Tra no vay,POS,100000000
867,178,105,9,29,2026-06-27,Giai ngan vay,POS,243000000
4296,337,104,7,24,2025-09-01,Gui tiet kiem,ATM,135000000
3488,19,108,4,12,2026-07-21,Chi tieu the,Quay giao dich,3300000
2995,233,106,3,10,2025-12-11,Rut tiet kiem,POS,82000000
3414,73,105,9,30,2025-07-30,Phi banca,Mobile Banking,600000
4465,219,107,6,19,2025-10-08,Phi banca,ATM,800000
4010,347,106,7,24,2026-06-25,Rut tiet kiem,Mobile Banking,251000000
4083,119,106,6,21,2025-12-15,Gui tiet kiem,Quay giao dich,259000000
4949,100,108,5,15,2026-07-24,Giai ngan vay,ATM,730000000
472,146,103,9,29,2025-09-25,Giai ngan vay,POS,484000000
3111,385,105,6,20,2025-11-30,Phi banca,Mobile Banking,2000000
1460,243,107,11,38,2026-02-23,Chi tieu the,POS,1500000
3428,49,108,9,31,2025-09-16,Tra no vay,Mobile Banking,7000000
4427,140,103,9,29,2026-06-03,Tra no vay,Mobile Banking,93000000
701,366,106,10,35,2026-04-15,Chi tieu the,POS,2100000
2317,33,101,9,30,2025-07-02,Giai ngan vay,POS,1840000000
5792,114,103,9,31,2025-11-23,Tra no vay,ATM,76000000
5179,248,103,4,12,2025-08-17,Rut tiet kiem,Quay giao dich,55000000
5226,278,102,10,32,2026-07-26,Chi tieu the,ATM,1400000
2777,13,105,8,28,2025-12-11,Giai ngan vay,Quay giao dich,1270000000
1942,303,106,10,34,2026-02-16,Tra no vay,POS,62000000
88,37,110,12,40,2025-10-25,Tra no vay,Internet Banking,52000000
5253,373,106,2,8,2025-12-25,Giai ngan vay,Mobile Banking,1191000000
5509,102,103,11,39,2026-04-09,Rut tiet kiem,Internet Banking,269000000
2866,362,105,7,23,2025-07-06,Giai ngan vay,Mobile Banking,1373000000
3872,164,106,11,39,2026-07-14,Tra no vay,POS,11000000
5886,111,110,3,9,2026-05-20,Tra no vay,Mobile Banking,65000000
1741,258,110,7,24,2025-10-22,Chi tieu the,Internet Banking,1500000
1322,118,110,5,17,2026-03-09,Giai ngan vay,Quay giao dich,1241000000
2888,302,106,4,12,2025-11-18,Chi tieu the,Mobile Banking,1900000
5786,219,105,6,19,2025-12-12,Phi banca,Internet Banking,1500000
3873,371,104,8,28,2025-11-21,Chi tieu the,Quay giao dich,4300000
705,373,105,2,8,2026-04-28,Gui tiet kiem,ATM,275000000
1428,375,105,7,24,2025-09-12,Rut tiet kiem,Mobile Banking,197000000
5711,307,102,12,40,2026-01-08,Chi tieu the,ATM,2800000
3815,346,104,7,24,2026-02-08,Giai ngan vay,ATM,337000000
4776,191,110,11,37,2025-07-03,Giai ngan vay,Internet Banking,1351000000
3228,36,110,3,11,2025-09-09,Gui tiet kiem,Mobile Banking,400000000
2122,233,105,3,10,2025-12-11,Gui tiet kiem,Internet Banking,443000000
1155,72,108,12,41,2026-07-26,Gui tiet kiem,Quay giao dich,310000000
3070,345,106,5,15,2026-01-31,Tra no vay,Internet Banking,59000000
1950,159,104,10,34,2025-07-16,Phi banca,POS,800000
3069,54,102,8,28,2025-07-27,Chi tieu the,ATM,2400000
1062,6,108,11,39,2026-05-31,Tra no vay,ATM,55000000
512,368,109,4,13,2025-08-05,Giai ngan vay,Quay giao dich,1631000000
4202,352,107,10,35,2026-06-10,Giai ngan vay,POS,334000000
4824,72,102,12,41,2026-05-04,Phi banca,POS,1100000
800,394,107,6,19,2025-10-11,Giai ngan vay,ATM,751000000
3054,153,104,10,33,2026-06-15,Phi banca,POS,800000
5191,362,106,7,23,2026-06-17,Rut tiet kiem,Mobile Banking,259000000
767,58,110,2,6,2026-02-04,Rut tiet kiem,Internet Banking,166000000
2838,383,103,6,19,2026-06-27,Gui tiet kiem,POS,343000000
4535,338,110,5,15,2025-08-28,Phi banca,Mobile Banking,2000000
2445,354,106,2,8,2025-09-03,Gui tiet kiem,ATM,473000000
3,199,109,8,27,2026-01-20,Giai ngan vay,POS,1114000000
4056,52,109,11,36,2025-11-04,Gui tiet kiem,POS,67000000
5309,,110,11,37,2025-09-13,Giai ngan vay,Internet Banking,1221000000
5019,169,101,11,39,2026-03-08,Chi tieu the,Quay giao dich,3200000
1753,128,110,12,41,2026-01-19,Chi tieu the,POS,2500000
114,369,102,10,33,2026-03-04,Tra no vay,ATM,53000000
3568,349,106,10,33,2026-03-14,Tra no vay,Quay giao dich,59000000
4386,126,104,4,14,2025-08-10,Phi banca,Internet Banking,1600000
496,149,101,1,2,2026-03-07,Tra no vay,ATM,92000000
2228,61,105,1,4,2026-03-13,Giai ngan vay,ATM,1054000000
2659,297,110,3,11,2025-09-12,Gui tiet kiem,Mobile Banking,151000000
2024,273,104,11,37,2025-08-27,Phi banca,Internet Banking,400000
1081,156,105,7,22,2026-07-20,Tra no vay,Internet Banking,20000000
1304,161,109,2,7,2025-08-18,Rut tiet kiem,ATM,165000000
1978,10,105,1,3,2025-10-27,Phi banca,ATM,1300000
1842,53,104,12,42,2025-08-21,Gui tiet kiem,Quay giao dich,241000000
2254,8,102,9,30,2025-11-14,Phi banca,Mobile Banking,1400000
3400,82,107,8,28,,Tra no vay,Quay giao dich,72000000
5182,38,101,8,27,2026-02-17,Tra no vay,Quay giao dich,83000000
3213,246,107,6,21,2026-04-10,Phi banca,ATM,900000
2599,288,107,4,14,2026-01-30,Tra no vay,Quay giao dich,96000000
3918,191,101,11,37,2026-05-29,Phi banca,Mobile Banking,2000000
3611,159,108,10,34,2026-02-27,Giai ngan vay,ATM,86000000
4592,84,107,12,42,2025-09-01,Chi tieu the,Internet Banking,3400000
2203,43,103,6,21,2025-11-04,Gui tiet kiem,Quay giao dich,367000000
3223,300,108,1,2,2025-10-07,Giai ngan vay,POS,1629000000
3788,272,103,2,8,2026-03-21,Giai ngan vay,ATM,724000000
2404,103,103,11,36,2026-01-16,Gui tiet kiem,ATM,54000000
3176,,101,12,42,2025-11-12,Chi tieu the,Quay giao dich,100000
4142,20,108,10,35,2026-07-06,Phi banca,ATM,1500000
4451,109,103,2,6,2026-01-17,Chi tieu the,POS,2700000
889,14,107,6,19,2025-08-15,Chi tieu the,Mobile Banking,3800000
5804,305,108,12,40,2025-07-29,Chi tieu the,Quay giao dich,4400000
4103,284,109,12,42,2026-01-30,Tra no vay,ATM,32000000
5077,343,101,3,10,2025-12-22,Gui tiet kiem,ATM,451000000
4148,174,105,10,35,2025-07-20,Gui tiet kiem,ATM,35000000
138,207,110,7,22,2025-07-03,Rut tiet kiem,Internet Banking,260000000
1227,22,106,10,32,2025-07-31,Phi banca,ATM,1100000
1877,84,101,12,42,2025-07-28,Chi tieu the,Mobile Banking,4100000
1410,396,102,5,16,2025-11-15,Chi tieu the,Mobile Banking,2400000
15,384,102,8,26,2025-11-23,Tra no vay,Quay giao dich,74000000
3734,322,102,9,31,2025-10-29,Giai ngan vay,Mobile Banking,704000000
1102,114,106,9,31,2026-04-15,Phi banca,Internet Banking,1900000
1119,141,109,12,40,2026-03-15,Phi banca,Internet Banking,100000
3355,191,102,11,37,2026-03-31,Tra no vay,Internet Banking,66000000
1279,342,106,7,23,2026-03-18,Gui tiet kiem,Quay giao dich,420000000
4297,131,102,11,36,2025-09-26,Chi tieu the,POS,4900000
3866,69,101,8,28,2026-07-05,Rut tiet kiem,ATM,66000000
4288,375,107,7,24,2026-07-18,Phi banca,Quay giao dich,1000000
1160,115,102,4,13,,Gui tiet kiem,Quay giao dich,500000000
3357,257,104,9,30,2025-07-27,Phi banca,ATM,1800000
1058,71,108,10,33,2025-10-05,Rut tiet kiem,Quay giao dich,223000000
5739,133,105,9,30,2026-02-01,Tra no vay,Internet Banking,38000000
31,67,110,4,14,,Tra no vay,ATM,1000000
1423,21,108,3,9,2025-08-04,Giai ngan vay,Internet Banking,1938000000
1954,279,107,8,26,2026-03-12,Giai ngan vay,ATM,1264000000
5262,127,103,7,25,2025-11-25,Chi tieu the,Quay giao dich,4700000
4629,93,102,10,32,2026-06-12,Phi banca,Internet Banking,200000
4077,120,101,4,14,,Gui tiet kiem,Mobile Banking,319000000
3981,329,103,12,42,2026-04-27,Giai ngan vay,ATM,1947000000
4215,261,103,2,8,2025-09-07,Gui tiet kiem,ATM,434000000
3219,185,108,6,20,2025-07-03,Chi tieu the,Mobile Banking,900000
4351,295,108,5,18,2025-08-22,Tra no vay,ATM,53000000
427,11,108,3,11,2026-04-28,Giai ngan vay,Quay giao dich,849000000
1030,43,107,6,21,2025-08-31,Tra no vay,Quay giao dich,13000000
1395,139,108,1,1,2025-09-02,Rut tiet kiem,Quay giao dich,209000000
650,127,110,7,25,2026-04-23,Gui tiet kiem,Mobile Banking,64000000
2587,101,110,3,10,2025-11-30,Tra no vay,ATM,36000000
3824,38,109,8,27,2025-09-14,Rut tiet kiem,ATM,64000000
1609,25,103,2,6,2026-01-19,Chi tieu the,Internet Banking,1900000
880,341,103,2,8,2025-12-03,Giai ngan vay,ATM,81000000
2279,191,104,11,37,2026-07-05,Rut tiet kiem,ATM,217000000
2781,216,103,8,27,2025-12-19,Giai ngan vay,POS,128000000
820,163,106,5,16,2025-09-26,Tra no vay,POS,25000000
5026,266,104,3,11,2025-09-15,Chi tieu the,POS,3600000
2590,135,109,11,39,2026-06-06,Phi banca,Quay giao dich,1300000
1034,142,110,5,15,2025-10-10,Tra no vay,POS,36000000
566,243,104,11,38,2025-12-22,Giai ngan vay,Quay giao dich,1982000000
570,120,110,4,14,2026-06-03,Gui tiet kiem,POS,237000000
892,171,110,2,6,2025-08-19,Chi tieu the,Internet Banking,800000
3457,174,110,10,35,2025-12-29,Tra no vay,ATM,1000000
580,377,106,1,4,2026-07-14,Rut tiet kiem,ATM,95000000
3537,136,104,5,15,2025-11-30,Giai ngan vay,Mobile Banking,880000000
1799,197,102,6,21,2025-11-25,Phi banca,Quay giao dich,800000
1167,102,103,11,39,2025-07-08,Phi banca,Mobile Banking,100000
5212,159,102,10,34,2026-03-07,Phi banca,ATM,900000
4951,132,105,3,9,2025-09-06,Chi tieu the,POS,3400000
3149,308,103,10,32,2026-03-06,Chi tieu the,POS,3900000
5622,305,107,12,40,2026-02-14,Gui tiet kiem,Mobile Banking,144000000
2000,163,102,5,16,2026-03-10,Rut tiet kiem,Quay giao dich,73000000
534,377,105,1,4,2026-05-27,Rut tiet kiem,Quay giao dich,13000000
4335,261,106,2,8,2026-05-29,Giai ngan vay,Mobile Banking,181000000
5517,289,108,6,19,2026-01-21,Phi banca,POS,600000
5660,395,103,7,22,2026-06-09,Tra no vay,Internet Banking,46000000
2953,333,107,2,7,2026-05-13,Tra no vay,POS,68000000
660,193,110,11,39,2026-03-24,Tra no vay,Internet Banking,55000000
4124,23,101,5,16,2025-11-08,Rut tiet kiem,Quay giao dich,247000000
2921,158,110,12,41,2026-07-21,Tra no vay,Internet Banking,89000000
1170,173,103,12,40,2025-11-08,Tra no vay,Internet Banking,85000000
3225,272,105,2,8,2026-06-06,Chi tieu the,ATM,4400000
527,234,108,5,15,2025-07-17,Chi tieu the,Mobile Banking,800000
2197,84,106,12,42,2025-11-09,Rut tiet kiem,POS,205000000
4304,247,107,8,26,2025-12-29,Rut tiet kiem,Internet Banking,300000000
2692,261,103,2,8,2026-06-19,Chi tieu the,POS,4100000
2205,84,101,12,42,2026-06-23,Gui tiet kiem,Mobile Banking,309000000
3649,269,101,8,27,2026-01-08,Chi tieu the,Mobile Banking,2400000
3272,260,107,3,10,2025-10-01,Tra no vay,ATM,69000000
3038,196,103,10,35,2025-09-23,Gui tiet kiem,Quay giao dich,138000000
5560,342,109,7,23,2026-02-16,Chi tieu the,Mobile Banking,700000
4086,219,104,6,19,2026-01-13,Gui tiet kiem,POS,42000000
2034,173,102,12,40,2026-05-20,Tra no vay,POS,14000000
3745,128,102,12,41,2025-09-30,Tra no vay,ATM,6000000
4590,148,102,1,2,2026-06-06,Chi tieu the,Internet Banking,3200000
2456,305,108,12,40,2026-05-27,Rut tiet kiem,POS,268000000
1040,136,102,5,15,2026-03-08,Chi tieu the,Internet Banking,3400000
5562,187,103,11,37,2025-09-14,Tra no vay,Mobile Banking,35000000
5828,132,109,3,9,2026-05-20,Rut tiet kiem,Internet Banking,157000000
1117,326,110,4,13,2026-07-22,Gui tiet kiem,ATM,133000000
3055,168,102,5,16,2026-03-03,Giai ngan vay,Internet Banking,822000000
1451,374,110,9,30,2025-12-02,Tra no vay,Mobile Banking,21000000
4988,199,105,8,27,2026-05-26,Gui tiet kiem,Mobile Banking,55000000
563,162,101,7,22,2026-01-17,Giai ngan vay,Mobile Banking,1704000000
1886,241,105,10,32,2026-01-10,Gui tiet kiem,POS,445000000
5959,376,106,12,41,2025-09-07,Chi tieu the,Quay giao dich,3400000
687,353,110,9,31,2025-09-27,Phi banca,ATM,1300000
1769,364,102,5,15,2025-08-17,Chi tieu the,Internet Banking,4100000
1443,342,110,7,23,2025-08-14,Rut tiet kiem,Quay giao dich,159000000
5177,327,101,7,25,2026-04-01,Phi banca,POS,1200000
2836,194,109,6,20,2026-04-13,Gui tiet kiem,Mobile Banking,19000000
338,399,103,12,40,2025-07-09,Gui tiet kiem,ATM,8000000
3184,391,104,11,38,2026-06-08,Tra no vay,POS,4000000
3090,359,102,6,20,2025-11-06,Giai ngan vay,Mobile Banking,1682000000
2934,212,105,8,26,2026-03-12,Giai ngan vay,ATM,234000000
5801,30,109,1,5,2026-02-24,Phi banca,ATM,1400000
504,59,110,7,24,2025-10-25,Chi tieu the,Quay giao dich,2300000
3083,136,105,5,15,2026-03-29,Giai ngan vay,POS,1030000000
1337,395,105,7,22,2026-06-29,Phi banca,Internet Banking,900000
936,313,107,5,18,,Tra no vay,Quay giao dich,29000000
4672,31,102,3,11,2025-10-07,Gui tiet kiem,POS,361000000
3595,262,108,3,10,2025-09-20,Giai ngan vay,Quay giao dich,1018000000
577,36,106,3,11,2025-10-05,Phi banca,ATM,1900000
5766,200,101,4,14,2025-08-29,Rut tiet kiem,Mobile Banking,200000000
4247,386,107,8,28,2025-11-02,Rut tiet kiem,POS,3000000
2942,190,110,9,31,2026-02-23,Gui tiet kiem,Mobile Banking,435000000
4903,54,110,8,28,2026-04-21,Tra no vay,Internet Banking,80000000
5125,40,109,8,27,2025-12-05,Phi banca,Quay giao dich,600000
3501,119,108,6,21,2025-09-10,Tra no vay,Mobile Banking,44000000
5525,299,108,8,27,2025-07-21,Gui tiet kiem,ATM,62000000
4543,262,105,3,10,2026-05-28,Rut tiet kiem,POS,7000000
1639,266,105,3,11,2026-01-14,Giai ngan vay,POS,1598000000
1844,87,101,1,5,2026-01-24,Giai ngan vay,POS,695000000
3693,229,108,5,17,2026-05-18,Tra no vay,ATM,24000000
366,189,102,10,32,2025-10-05,Gui tiet kiem,ATM,46000000
4914,210,104,10,35,2026-02-26,Gui tiet kiem,POS,412000000
4156,104,104,7,22,2025-08-01,Giai ngan vay,POS,227000000
5042,379,104,4,12,2025-11-19,Gui tiet kiem,POS,340000000
3418,363,101,10,33,2025-11-22,Chi tieu the,ATM,4200000
5785,263,104,12,40,2025-12-21,Phi banca,POS,800000
3192,135,106,11,39,2026-07-26,Giai ngan vay,ATM,306000000
697,262,104,3,10,2026-06-18,Phi banca,Quay giao dich,500000
2415,5,110,10,32,2026-04-06,Gui tiet kiem,POS,10000000
2099,296,104,7,25,2026-05-09,Chi tieu the,ATM,3700000
5414,18,106,8,27,2025-10-06,Tra no vay,Internet Banking,8000000
2180,396,109,5,16,2025-09-10,Phi banca,POS,1400000
2738,374,101,9,30,2026-05-27,Rut tiet kiem,Mobile Banking,216000000
4538,2,108,12,41,2025-11-22,Giai ngan vay,Quay giao dich,1780000000
3233,366,110,10,35,2026-07-11,Phi banca,Mobile Banking,1300000
3665,128,108,12,41,2026-01-27,Tra no vay,POS,89000000
3432,253,102,7,22,2025-11-09,Tra no vay,POS,8000000
5604,255,108,6,20,2026-02-26,Phi banca,Internet Banking,400000
2601,155,109,6,20,2025-11-11,Gui tiet kiem,Mobile Banking,112000000
3394,151,102,12,42,2025-08-23,Tra no vay,ATM,9000000
3961,338,109,5,15,2026-04-21,Chi tieu the,Internet Banking,4600000
2351,265,109,10,35,2026-06-03,Giai ngan vay,POS,426000000
4920,328,107,10,33,2026-03-25,Giai ngan vay,Quay giao dich,928000000
692,266,110,3,11,2026-04-02,Rut tiet kiem,Quay giao dich,61000000
3473,161,106,2,7,2025-09-15,Rut tiet kiem,POS,110000000
491,155,102,6,20,2025-09-03,Gui tiet kiem,Mobile Banking,102000000
2006,37,110,12,40,2025-12-08,Phi banca,Mobile Banking,600000
3910,147,105,5,18,2026-04-16,Giai ngan vay,ATM,119000000
1756,185,104,6,20,2026-06-22,Phi banca,ATM,300000
2263,232,107,4,12,2026-05-27,Rut tiet kiem,Internet Banking,86000000
5306,193,102,11,39,2025-11-18,Chi tieu the,Quay giao dich,300000
902,228,101,2,6,2025-12-29,Tra no vay,Mobile Banking,2000000
2576,82,105,8,28,2026-02-12,Tra no vay,Internet Banking,30000000
4450,94,108,4,12,2025-07-05,Phi banca,Quay giao dich,400000
521,366,109,10,35,2026-05-01,Giai ngan vay,Mobile Banking,1415000000
1602,372,108,7,25,2026-01-13,Rut tiet kiem,Quay giao dich,35000000
999,114,107,9,31,2026-04-14,Tra no vay,Internet Banking,32000000
621,64,109,7,22,2026-07-15,Rut tiet kiem,ATM,6000000
4738,278,101,10,32,2025-11-19,Gui tiet kiem,ATM,37000000
4906,232,110,4,12,2026-04-03,Chi tieu the,POS,3000000
5110,48,108,8,27,2026-03-04,Chi tieu the,Quay giao dich,4700000
5882,70,107,12,40,2026-07-26,Tra no vay,Internet Banking,91000000
5753,364,109,5,15,2025-10-29,Rut tiet kiem,Internet Banking,2000000
200,54,103,8,28,2025-10-01,Tra no vay,POS,21000000
1485,153,109,10,33,2026-06-02,Gui tiet kiem,Internet Banking,463000000
5752,265,102,10,35,2026-03-28,Gui tiet kiem,Quay giao dich,414000000
2645,56,106,5,16,2026-03-31,Giai ngan vay,Internet Banking,1782000000
4557,248,109,4,12,2025-08-18,Tra no vay,Internet Banking,-12000000
5702,15,106,3,10,2026-05-12,Giai ngan vay,ATM,475000000
5486,325,106,7,24,2026-03-05,Rut tiet kiem,POS,279000000
106,388,109,3,11,2025-09-10,Rut tiet kiem,ATM,290000000
1934,191,101,11,37,2026-01-16,Phi banca,Mobile Banking,400000
4926,313,105,5,18,2026-05-21,Tra no vay,ATM,35000000
2116,357,108,6,19,2025-12-13,Giai ngan vay,Mobile Banking,888000000
5350,63,101,11,39,2026-03-12,Tra no vay,Mobile Banking,19000000
3735,321,105,4,14,2025-10-05,Rut tiet kiem,Mobile Banking,289000000
